wdNumber,docNumber,lease,category,amount,periodStart,periodEnd,submittedDate,unit,comment,company,supplier,arrangement,invoicing
SINV-362922,65822,1016-060,Rental,5396.08,2025-11-01,2025-11-30,2025-11-18,T55911,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363013,66119,1005-018,Sundry,719.08,2025-10-24,2025-10-24,2025-11-19,T37141,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363021,66120,1005-033,Sundry,778.53,2025-10-27,2025-10-27,2025-11-19,T41700,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363043,66122,1016-046,Sundry,1879.03,2025-10-27,2025-10-24,2025-11-19,C15i18103,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363049,66125,1016-046,Rental,-4336.22,2025-11-01,2025-11-30,2025-11-19,C15i18103,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363106,66128,1005-018,Rental,-1198.47,2025-10-01,2025-10-31,2025-11-19,T37141,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363150,66142,1005-033,Credit,-1796.61,2025-10-01,2025-10-31,2025-11-19,T42631,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363152,66143,1005-033,Credit,-1796.61,2025-11-01,2025-11-30,2025-11-19,T42631,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363155,66144,1016-036,Credit,-2334.38,2025-10-01,2025-10-01,2025-11-19,B35017060,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,Net-30
SINV-363163,66145,1016-036,Credit,-2334.38,2025-11-01,2025-11-30,2025-11-19,B35017060,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,Net-30
SINV-363165,66168,1005-01-003,Rental,680.52,2025-12-01,2025-12-31,2025-11-19,12301,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363167,66169,1005-01-004,Rental,1869.08,2025-12-01,2025-12-31,2025-11-19,TMD180-525,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363169,66170,1005-01-006,Rental,3370.41,2025-12-01,2025-12-31,2025-11-19,511,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363169,66170,1005-01-006,Rental,3370.41,2025-12-01,2025-12-31,2025-11-19,AV5839,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363169,66170,1005-01-006,Rental,3370.41,2025-12-01,2025-12-31,2025-11-19,AV5840,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363169,66170,1005-01-006,Rental,3370.41,2025-12-01,2025-12-31,2025-11-19,6510480,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363169,66170,1005-01-006,Rental,3370.41,2025-12-01,2025-12-31,2025-11-19,6510481,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363169,66170,1005-01-006,Rental,3370.41,2025-12-01,2025-12-31,2025-11-19,8917,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363173,66171,1005-01-007,Rental,4408.4,2025-12-01,2025-12-31,2025-11-19,6510477,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363173,66171,1005-01-007,Rental,4408.4,2025-12-01,2025-12-31,2025-11-19,6510478,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363173,66171,1005-01-007,Rental,4408.4,2025-12-01,2025-12-31,2025-11-19,TMD180-526,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363173,66171,1005-01-007,Rental,4408.4,2025-12-01,2025-12-31,2025-11-19,8943,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363175,66172,1005-01-008,Rental,200,2025-12-01,2025-12-31,2025-11-19,XPR512,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363179,66173,1005-014,Rental,3047.5,2025-12-01,2025-12-31,2025-11-19,T37568,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363182,66174,1005-018,Rental,1198.47,2025-12-01,2025-12-31,2025-11-19,T37143,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363189,66175,1005-019,Rental,919.36,2025-12-01,2025-12-31,2025-11-19,120376,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363196,66177,1005-026,Rental,2540.81,2025-12-01,2025-12-31,2025-11-19,AV6041,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363196,66177,1005-026,Rental,2540.81,2025-12-01,2025-12-31,2025-11-19,AV6047-16,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363196,66177,1005-026,Rental,2540.81,2025-12-01,2025-12-31,2025-11-19,AV2239-16,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363196,66177,1005-026,Rental,2540.81,2025-12-01,2025-12-31,2025-11-19,AV6042,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363196,66177,1005-026,Rental,2540.81,2025-12-01,2025-12-31,2025-11-19,T38309,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363201,66179,1005-030,Rental,2591.48,2025-12-01,2025-12-31,2025-11-19,2021204,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363201,66179,1005-030,Rental,2591.48,2025-12-01,2025-12-31,2025-11-19,2021205,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363201,66179,1005-030,Rental,2591.48,2025-12-01,2025-12-31,2025-11-19,T39518,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363201,66179,1005-030,Rental,2591.48,2025-12-01,2025-12-31,2025-11-19,2021206,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363238,66180,1005-031,Rental,463.15,2025-12-01,2025-12-31,2025-11-19,T41366,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363242,66182,1005-033,Rental,4060.08,2025-12-01,2025-12-31,2025-11-19,T41701,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363242,66182,1005-033,Rental,4060.08,2025-12-01,2025-12-31,2025-11-19,T41702,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363242,66182,1005-033,Rental,4060.08,2025-12-01,2025-12-31,2025-11-19,T41700,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363242,66182,1005-033,Rental,4060.08,2025-12-01,2025-12-31,2025-11-19,T41730,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363244,66183,1005-034,Rental,655,2025-12-01,2025-12-31,2025-11-19,AV6172,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363244,66183,1005-034,Rental,655,2025-12-01,2025-12-31,2025-11-19,AV6170,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363244,66183,1005-034,Rental,655,2025-12-01,2025-12-31,2025-11-19,AV6171,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363248,66184,1005-035,Rental,1764.22,2025-12-01,2025-12-31,2025-11-19,AV6166,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363248,66184,1005-035,Rental,1764.22,2025-12-01,2025-12-31,2025-11-19,3028,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363248,66184,1005-035,Rental,1764.22,2025-12-01,2025-12-31,2025-11-19,AV6167,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363248,66184,1005-035,Rental,1764.22,2025-12-01,2025-12-31,2025-11-19,AV6168,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363459,PSI016342,RC000049,Rental,9966.88,2025-11-01,2025-11-30,2025-11-20,CL14521,,AGI Ground Inc,Mercury GSE,Regular,Net-30
SINV-363428,66186,1005-038,Rental,1125.72,2025-12-01,2025-12-31,2025-11-20,B25016089,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363672,66187,1005-039,Rental,660.96,2025-12-01,2025-12-31,2025-11-20,120386,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363676,66188,1005-040,Rental,779,2025-12-01,2025-12-31,2025-11-20,4501290,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363677,66189,1005-041,Rental,3426.62,2025-12-01,2025-12-31,2025-11-20,AV6237,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363677,66189,1005-041,Rental,3426.62,2025-12-01,2025-12-31,2025-11-20,AV6238,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363677,66189,1005-041,Rental,3426.62,2025-12-01,2025-12-31,2025-11-20,AV6240,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363677,66189,1005-041,Rental,3426.62,2025-12-01,2025-12-31,2025-11-20,AV6239,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363677,66189,1005-041,Rental,3426.62,2025-12-01,2025-12-31,2025-11-20,6386,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363677,66189,1005-041,Rental,3426.62,2025-12-01,2025-12-31,2025-11-20,6304,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363679,66190,1005-042,Rental,5993.8,2025-12-01,2025-12-31,2025-11-20,T43798,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363679,66190,1005-042,Rental,5993.8,2025-12-01,2025-12-31,2025-11-20,T43402,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363679,66190,1005-042,Rental,5993.8,2025-12-01,2025-12-31,2025-11-20,20997,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363681,66191,1005-044,Rental,1133.13,2025-12-01,2025-12-31,2025-11-20,T40997,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,Net-30
SINV-363683,66192,1005-047,Rental,415.35,2025-12-01,2025-12-31,2025-11-20,AV6289,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363685,66193,1005-049,Rental,3697.5,2025-12-01,2025-12-31,2025-11-20,GT35A1431,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363685,66193,1005-049,Rental,3697.5,2025-12-01,2025-12-31,2025-11-20,2021377,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363685,66193,1005-049,Rental,3697.5,2025-12-01,2025-12-31,2025-11-20,2021376,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363685,66193,1005-049,Rental,3697.5,2025-12-01,2025-12-31,2025-11-20,2021375,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363685,66193,1005-049,Rental,3697.5,2025-12-01,2025-12-31,2025-11-20,6511303,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363688,66194,1005-050,Rental,3423.22,2025-12-01,2025-12-31,2025-11-20,T43462,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363689,66195,1005-052,Rental,2683.86,2025-12-01,2025-12-31,2025-11-20,T45108,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363690,66196,1005-053,Rental,8243.32,2025-12-01,2025-12-31,2025-11-20,C15i17070,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363690,66196,1005-053,Rental,8243.32,2025-12-01,2025-12-31,2025-11-20,C15i17075,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363691,66197,1005-055,Rental,3851.13,2025-12-01,2025-12-31,2025-11-20,C15i17086,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363692,66198,1005-056,Rental,5115.45,2025-12-01,2025-12-31,2025-11-20,DT3218/TBL280/N5683,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363694,66199,1005-057,Rental,8062.02,2025-12-01,2025-12-31,2025-11-20,T31370,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363694,66199,1005-057,Rental,8062.02,2025-12-01,2025-12-31,2025-11-20,T35642,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363694,66199,1005-057,Rental,8062.02,2025-12-01,2025-12-31,2025-11-20,T35668,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363696,66200,1005-059,Rental,347.75,2025-12-01,2025-12-31,2025-11-20,AV6146,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363699,66201,1005-060,Rental,6141.61,2025-12-01,2025-12-31,2025-11-20,DT3287/TBL280/N5755,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363704,66203,1005-062,Rental,3445.47,2025-12-01,2025-12-31,2025-11-20,NB00144801,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363704,66203,1005-062,Rental,3445.47,2025-12-01,2025-12-31,2025-11-20,NB00144802,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363704,66203,1005-062,Rental,3445.47,2025-12-01,2025-12-31,2025-11-20,NB00144803,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363705,66204,1005-027,Rental,226.66,2025-12-01,2025-12-31,2025-11-20,5986,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363712,66205,1005-065,Rental,754.82,2025-12-01,2025-12-31,2025-11-20,8700251,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363712,66205,1005-065,Rental,754.82,2025-12-01,2025-12-31,2025-11-20,8700249,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363713,66206,1005-064,Rental,4160.17,2025-12-01,2025-12-31,2025-11-20,700472,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363718,66207,1005-070,Rental,1863.04,2025-12-01,2025-12-31,2025-11-20,4121,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363718,66207,1005-070,Rental,1863.04,2025-12-01,2025-12-31,2025-11-20,4757,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363718,66207,1005-070,Rental,1863.04,2025-12-01,2025-12-31,2025-11-20,PK503871,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363718,66207,1005-070,Rental,1863.04,2025-12-01,2025-12-31,2025-11-20,PK503865,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363718,66207,1005-070,Rental,1863.04,2025-12-01,2025-12-31,2025-11-20,PK503898,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363718,66207,1005-070,Rental,1863.04,2025-12-01,2025-12-31,2025-11-20,PK503885,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363718,66207,1005-070,Rental,1863.04,2025-12-01,2025-12-31,2025-11-20,PK503886,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363718,66207,1005-070,Rental,1863.04,2025-12-01,2025-12-31,2025-11-20,PK503875,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363718,66207,1005-070,Rental,1863.04,2025-12-01,2025-12-31,2025-11-20,PK503869,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363718,66207,1005-070,Rental,1863.04,2025-12-01,2025-12-31,2025-11-20,PK503863,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363718,66207,1005-070,Rental,1863.04,2025-12-01,2025-12-31,2025-11-20,PK503872,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363718,66207,1005-070,Rental,1863.04,2025-12-01,2025-12-31,2025-11-20,PK503870,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363719,66208,1005-066,Rental,10539.3,2025-12-01,2025-12-31,2025-11-20,2023221,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363719,66208,1005-066,Rental,10539.3,2025-12-01,2025-12-31,2025-11-20,2023222,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363719,66208,1005-066,Rental,10539.3,2025-12-01,2025-12-31,2025-11-20,2023223,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363719,66208,1005-066,Rental,10539.3,2025-12-01,2025-12-31,2025-11-20,2023225,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363719,66208,1005-066,Rental,10539.3,2025-12-01,2025-12-31,2025-11-20,2023974,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363719,66208,1005-066,Rental,10539.3,2025-12-01,2025-12-31,2025-11-20,2023985,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363719,66208,1005-066,Rental,10539.3,2025-12-01,2025-12-31,2025-11-20,2023986,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363719,66208,1005-066,Rental,10539.3,2025-12-01,2025-12-31,2025-11-20,T74195,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363719,66208,1005-066,Rental,10539.3,2025-12-01,2025-12-31,2025-11-20,T74196,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363719,66208,1005-066,Rental,10539.3,2025-12-01,2025-12-31,2025-11-20,T74197,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363719,66208,1005-066,Rental,10539.3,2025-12-01,2025-12-31,2025-11-20,T74228,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363719,66208,1005-066,Rental,10539.3,2025-12-01,2025-12-31,2025-11-20,T74229,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363723,66210,1005-072,Rental,4728.62,2025-12-01,2025-12-31,2025-11-20,B95019023,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363750,66211,1005-068,Rental,3724.07,2025-12-01,2025-12-31,2025-11-21,64983,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363750,66211,1005-068,Rental,3724.07,2025-12-01,2025-12-31,2025-11-21,B25015016,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363750,66211,1005-068,Rental,3724.07,2025-12-01,2025-12-31,2025-11-21,PNX-LC150/100-1140,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363750,66211,1005-068,Rental,3724.07,2025-12-01,2025-12-31,2025-11-21,8700248,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363750,66211,1005-068,Rental,3724.07,2025-12-01,2025-12-31,2025-11-21,8700250,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363750,66211,1005-068,Rental,3724.07,2025-12-01,2025-12-31,2025-11-21,T72060,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363753,66212,1005-073,Rental,2407.95,2025-12-01,2025-12-31,2025-11-21,2024159,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363753,66212,1005-073,Rental,2407.95,2025-12-01,2025-12-31,2025-11-21,2024160,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363753,66212,1005-073,Rental,2407.95,2025-12-01,2025-12-31,2025-11-21,2024161,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363754,66213,1005-071,Rental,3616.76,2025-12-01,2025-12-31,2025-11-21,65672,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363754,66213,1005-071,Rental,3616.76,2025-12-01,2025-12-31,2025-11-21,TMD180-801,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363755,66214,1005-069,Rental,4100.58,2025-12-01,2025-12-31,2025-11-21,T42430,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
SINV-363755,66214,1005-069,Rental,4100.58,2025-12-01,2025-12-31,2025-11-21,PNX-LC250/150-1286,,AGI Ground Inc,XCED Aviation Services - TAS/ATS/AGI US,Regular,First of the Month
